,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,43.038151439057145,-7.42385486373964,-28.477275715264806,-70.4442835161036,22.16810454496908,-56.223073484280825,73.89735375738154,-36.786147053616716,10.965351502564122,-18.04245415449696,12.630218521077946,-95.68513491821928,1.6044495228738052,37.545870784089175,21.188311361700567,-6.020145291195816,-33.26077344581239,-56.88781407734243,-6.16688610287602,21.591908303037165,69.36763856443048,34.09726071499995,63.86092892312763,-62.06261430245376,-26.430656841354338,-49.58217472831529,15.778959945363805,21.865032402747715,21.891830437079605,18.891352762150525,13.73413251089563,2.2875950493189796,-43.76695789972417,11.990467258633743,40.17352335876254,40.65181784933838
1,18.093140659581575,-35.961384585818756,-30.828358510739427,-1.7914762594387958,34.10434019141979,17.843928969617682,39.45792264074316,20.05496177206506,-35.72683152400642,1.5547240745082604,-4.250103568340009,26.078599239044333,10.41858941715817,12.636925892811416,0.01067328071280123,1.6925332753765407,-28.903377970210354,-26.431779257339564,35.76949418070365,41.22717775521073,-1.8039042618260626,-8.037869854250062,8.878254887806653,33.41811515951976,-4.479707154794009,-0.37822081663081253,-74.3044447115743,-9.284146751127178,26.40622478669423,-96.05144398080431,-16.557672143136266,10.894538938289363,69.22775783142384,30.55103469436906,32.21542938987193,32.598977087471326
2,30.509167121262017,17.116235971278247,13.686335050868296,-64.67494863743137,-26.52357470839961,-24.817023584289473,-70.835964078518,57.000369203194424,23.846592619478653,11.430990016169783,1.4522783386166185,2.7654315089168207,1.913246874138327,9.811329596366242,-4.583045496869913,-7.87503647812958,-29.465124455591315,-15.049004405118382,-0.5618290509223809,8.505819154904671,-4.093812583012212,0.26723694810722987,-12.709434378199058,-0.8278925402081049,21.324022762534415,12.312455278087699,-1.0510027383926173,-3.320483421929102,-3.786024550577915,-3.4719137396532274,-0.4205687145183673,1.2247208202599837,10.08487337636481,3.353963932593626,22.985180757315273,23.25883575199759
3,30.336288697895466,27.058867847289527,-25.870907542333928,16.350100342467808,-22.634516845618702,-16.523990094013882,4.515533332189348,-5.200550158955076,7.19281915106384,-4.791489512295336,-8.473264246977967,0.03316995461213574,20.079121132473947,12.886434351390427,-30.85696981847795,5.311730555300372,30.271657784573335,6.076916193233348,18.493475437056006,10.906729919705239,-12.5376798541906,-6.53592635192323,-17.841496954669317,14.993844539099156,-31.185571034881264,-9.714506945756073,8.615820695456271,-3.866982643397611,-6.231398107157701,-5.025340844438001,9.884486305444218,6.587345749580079,-8.564522148300613,-6.885438219694132,15.953703779836804,16.14364401868583
4,3.9273012652833406,4.565457916316555,-3.710190730406649,17.12488300985612,3.5285119928570894,2.274740266584921,-1.210351861494143,14.944868759567237,-22.323221084578403,-15.446550131630625,5.812248798235826,-2.1496839281698814,14.677438382440865,-6.92365007271643,-6.885431925131024,-4.727561378513186,9.053886749515353,-1.4891324531326111,-10.25166942903141,9.82960317258998,-2.849227628382403,-18.212671675362515,21.096530268419723,-18.52500476826202,13.386612861560955,30.916255379498125,-3.3135722532817176,16.80297821605992,1.5599970075519145,13.713555909277257,35.1438662301217,-31.085284648780142,7.8041193892177745,0.6179522659720826,14.25289556651256,14.422586468735378
5,15.02090578252101,-3.1823505497745317,2.0178307758533527,10.08320092379386,8.571964361672679,5.204972344885338,14.125641944860822,15.46032871719198,-7.78260574998726,-15.058874078954315,5.410151279507788,20.32845507744976,-3.4701036026623147,2.5693492804302993,-8.67017935188477,-12.742183265351429,-3.8052874827429832,-8.889724381277402,15.027474037060664,-9.39392271289099,-9.776236126144651,13.959805979713392,16.906660323743417,13.619549684123163,22.043564850799342,1.3760939374627448,15.184325288495268,6.619975978925852,-18.3579143914876,10.374681590331218,-42.07559570992059,-7.811440444630889,-25.302236130037542,-10.0917876193348,14.075021672144876,14.242594858604116
6,-13.752471459711115,-27.518583670525576,-10.93863391304937,4.973689637180408,13.365712907298697,9.119078653754986,-15.200235430874095,10.286711506704608,2.178062143919762,8.158737453848952,-10.28213835336806,-0.9259628678974033,15.726884197056897,-0.4785963850101318,21.689139150121548,16.84415224237452,5.660147122857982,-0.8993144549857389,34.54213942838356,5.828515580147772,-1.6133222114373869,0.26604420146657043,-16.8656726239067,-10.121152242899218,-3.7873404235592254,-2.071687850476289,15.991038420897288,9.94236777162634,15.63231342919364,19.61297321455675,0.2317230557695004,5.303805333449197,-6.3936291532270575,0.24396237132786558,12.74616136660452,12.897913521952965
7,-1.2055374083772152,-3.4028601183841025,-9.256449208299527,12.949351411461576,8.35327311103881,0.3235554300510388,-2.0898921114213485,14.394035047091121,1.4074017411898712,18.633824061911188,-4.194265700587908,3.1564111669634665,-4.787866587742567,11.367846762117393,15.449657828764538,29.394022495039614,-6.638986523916704,1.901914823781749,-33.648509857596764,-8.160926646924327,4.337582346310065,-3.0064827233830327,-0.1925750870321928,5.263795981504717,-14.414363853557363,3.993775885024946,-7.164732796936031,-2.5279180857889947,-20.436125255025843,-11.111552813831036,1.2321796362450566,-5.990442682726626,-23.08258851486125,-3.7417799320685616,11.919419880334946,12.061329087767747
8,8.142137675164179,-16.80071075108757,-2.83820160661088,-13.445837668681659,-8.809680838275105,8.559247344814588,-8.312127424159778,-11.027056567532286,-23.459828995095513,-7.863229657026046,-10.239365098904956,0.5197776019497935,-9.579934409519122,-20.16434267867621,-4.7656798062753225,10.769751687451945,6.200755191425993,-2.3058600971513976,-3.429448187725289,-19.07313239075149,8.305016927760677,15.002261192394291,4.918667070804148,12.1929826068544,-3.1678004013102727,-3.2669299616637693,15.170709349975047,-19.108168541993326,-7.042057951580206,1.3816459335226352,13.40014936396959,-0.07810397197094694,12.36132744003025,-3.1190631865989284,10.954820254358015,11.085245214252994
9,-2.951416114368012,-8.024210919284377,-7.235073129437275,-2.702745443390115,10.780685242196855,-4.845351180917218,-23.90523299160933,-32.783587437585666,12.300510863694466,-17.79244319806468,26.57617239644441,15.716824502731985,-3.0460581517892367,9.099251352273924,6.21540725867027,-0.24035986530263517,8.721204415018981,5.177250389846968,-6.393508042504514,5.1042303822004635,-5.794852026202387,-0.6047574786611534,3.736710197807992,0.2293193473946183,2.9201494496764004,-0.6557352981779542,-8.883749270849654,1.925750732480437,-4.831519785864587,-0.10744874807822569,-0.9604344131157788,3.3281940529703906,0.3049591223897549,0.7435884647356956,10.531192009288482,10.656573372338379
